station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
JRB,2024-07-21 05:56,75.00,64.00,68.64,270.00,4.00,0.00,30.03,1016.90,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,75.00,KJRB 210556Z AUTO 27004KT 10SM FEW100 24/18 A3003 RMK AO2 SLP169 6//// T02390178 10256 20239 58010 PNO $,M
JRB,2024-07-21 06:56,75.00,65.00,71.08,260.00,4.00,0.00,30.03,1016.80,10.00,M,BKN,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,75.00,KJRB 210656Z AUTO 26004KT 10SM BKN095 24/18 A3003 RMK AO2 SLP168 T02390183 PNO $,M
JRB,2024-07-21 07:56,74.00,65.00,73.50,0.00,0.00,0.00,30.02,1016.30,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,74.00,KJRB 210756Z AUTO 00000KT 10SM SCT090 23/18 A3002 RMK AO2 SLP163 T02330183 PNO $,M
JRB,2024-07-21 08:56,75.00,66.00,73.59,260.00,5.00,0.00,30.02,1016.30,10.00,M,FEW,OVC,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,75.00,KJRB 210856Z AUTO 26005KT 10SM FEW090 OVC110 24/19 A3002 RMK AO2 SLP163 6//// T02390189 58006 PNO $,M
JRB,2024-07-21 09:56,75.00,66.00,73.59,250.00,4.00,0.00,30.02,1016.40,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,75.00,KJRB 210956Z AUTO 25004KT 10SM OVC100 24/19 A3002 RMK AO2 SLP164 T02390189 PNO $,M
JRB,2024-07-21 10:56,74.00,67.00,78.78,230.00,4.00,0.00,30.03,1016.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KJRB 211056Z AUTO 23004KT 10SM CLR 23/19 A3003 RMK AO2 SLP168 T02330194 PNO $,M
JRB,2024-07-21 11:56,74.00,68.00,81.55,220.00,5.00,0.00,30.04,1017.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KJRB 211156Z AUTO 22005KT 10SM CLR 23/20 A3004 RMK AO2 SLP170 6//// 7//// T02330200 10239 20233 53008 PNO $,M
JRB,2024-07-21 12:56,76.00,67.00,73.69,240.00,5.00,0.00,30.04,1017.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KJRB 211256Z AUTO 24005KT 10SM CLR 24/19 A3004 RMK AO2 SLP170 T02440194 PNO $,M
JRB,2024-07-21 13:56,81.00,68.00,64.69,260.00,6.00,0.00,30.03,1016.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.76,KJRB 211356Z AUTO 26006KT 10SM CLR 27/20 A3003 RMK AO2 SLP169 T02720200 PNO $,M
JRB,2024-07-21 14:56,84.00,67.00,56.70,190.00,3.00,0.00,30.03,1016.80,10.00,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,86.67,KJRB 211456Z AUTO 19003KT 10SM FEW035 29/19 A3003 RMK AO2 SLP168 6//// T02890194 58003 PNO $,M
JRB,2024-07-21 15:56,87.00,65.00,48.05,240.00,5.00,0.00,30.03,1016.80,10.00,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,88.81,KJRB 211556Z AUTO 24005KT 10SM SCT040 31/18 A3003 RMK AO2 SLP168 T03060183 PNO $,M
JRB,2024-07-21 16:56,89.00,64.00,43.55,0.00,0.00,0.00,30.02,1016.50,10.00,M,FEW,SCT,M,M,4900.00,9000.00,M,M,M,M,M,M,M,M,M,90.38,KJRB 211656Z AUTO 00000KT 10SM FEW049 SCT090 32/18 A3002 RMK AO2 SLP165 T03170178 PNO $,M
JRB,2024-07-21 17:56,87.00,67.00,51.51,250.00,5.00,0.00,30.02,1016.30,10.00,M,SCT,BKN,M,M,5500.00,7000.00,M,M,M,M,M,M,M,M,M,89.91,KJRB 211756Z AUTO 25005KT 10SM SCT055 BKN070 31/19 A3002 RMK AO2 SLP163 6//// T03060194 10322 20233 58005 PNO $,M
JRB,2024-07-21 18:56,86.00,67.00,53.18,220.00,5.00,0.00,30.02,1016.30,10.00,M,FEW,SCT,SCT,M,6000.00,7500.00,10000.00,M,M,M,M,M,M,M,M,88.83,KJRB 211856Z AUTO 22005KT 10SM FEW060 SCT075 SCT100 30/19 A3002 RMK AO2 SLP163 T03000194 PNO $,M
JRB,2024-07-21 19:56,87.00,66.00,49.75,150.00,7.00,0.00,30.01,1016.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.34,KJRB 211956Z AUTO 15007KT 10SM CLR 31/19 A3001 RMK AO2 SLP162 T03060189 PNO $,M
JRB,2024-07-21 20:56,86.00,65.00,49.61,170.00,8.00,0.00,30.01,1016.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.78,KJRB 212056Z AUTO 17008KT 10SM CLR 30/18 A3001 RMK AO2 SLP162 6//// T03000183 57001 PNO $,M
JRB,2024-07-21 21:56,85.00,66.00,53.04,180.00,5.00,0.00,30.02,1016.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.24,KJRB 212156Z AUTO 18005KT 10SM CLR 29/19 A3002 RMK AO2 SLP163 T02940189 PNO $,M
JRB,2024-07-21 22:56,82.00,68.00,62.62,260.00,4.00,0.00,30.03,1016.60,10.00,M,BKN,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,84.92,KJRB 212256Z AUTO 26004KT 10SM BKN055 28/20 A3003 RMK AO2 SLP166 T02780200 PNO $,M
JRB,2024-07-21 23:56,81.00,67.00,62.49,M,3.00,0.00,30.03,1016.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.43,KJRB 212356Z AUTO VRB03KT 10SM CLR 27/19 A3003 RMK AO2 SLP169 6//// T02720194 10311 20272 53007 PNO $,M
JRB,2024-07-22 00:56,79.00,68.00,69.07,270.00,5.00,0.00,30.05,1017.40,10.00,M,FEW,OVC,M,M,7000.00,9000.00,M,M,M,M,M,M,M,M,M,79.00,KJRB 220056Z AUTO 27005KT 10SM FEW070 OVC090 26/20 A3005 RMK AO2 SLP174 T02610200 PNO $,M
JRB,2024-07-22 01:56,78.00,68.00,71.38,0.00,0.00,0.00,30.07,1018.00,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,78.00,KJRB 220156Z AUTO 00000KT 10SM FEW060 26/20 A3007 RMK AO2 SLP180 T02560200 PNO $,M
JRB,2024-07-22 02:56,77.00,68.00,73.78,260.00,3.00,0.00,30.07,1018.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KJRB 220256Z AUTO 26003KT 10SM CLR 25/20 A3007 RMK AO2 SLP181 6//// T02500200 51012 PNO $,M
JRB,2024-07-22 03:56,76.00,68.00,76.27,0.00,0.00,0.00,30.07,1018.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KJRB 220356Z AUTO 00000KT 10SM CLR 24/20 A3007 RMK AO2 SLP183 T02440200 403220233 PNO $,M
JRB,2024-07-22 04:56,76.00,67.00,73.69,280.00,6.00,0.00,30.08,1018.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KJRB 220456Z AUTO 28006KT 10SM CLR 24/19 A3008 RMK AO2 SLP186 T02440194 PNO $,M
JRB,2024-07-22 05:56,74.00,68.00,81.55,240.00,4.00,0.00,30.09,1018.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KJRB 220556Z AUTO 24004KT 10SM CLR 23/20 A3009 RMK AO2 SLP186 6//// T02330200 10272 20233 51005 PNO $,M
JRB,2024-07-22 06:56,74.00,68.00,81.55,0.00,0.00,0.00,30.07,1018.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KJRB 220656Z AUTO 00000KT 10SM CLR 23/20 A3007 RMK AO2 SLP183 T02330200 PNO $,M
JRB,2024-07-22 07:56,74.00,68.00,81.55,260.00,3.00,0.00,30.07,1018.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KJRB 220756Z AUTO 26003KT 10SM CLR 23/20 A3007 RMK AO2 SLP181 T02330200 PNO $,M
JRB,2024-07-22 08:56,73.00,68.00,84.34,240.00,3.00,0.00,30.07,1018.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KJRB 220856Z AUTO 24003KT 10SM CLR 23/20 A3007 RMK AO2 SLP181 6//// T02280200 55005 PNO $,M
JRB,2024-07-22 09:56,73.00,67.00,81.48,270.00,3.00,0.00,30.08,1018.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KJRB 220956Z AUTO 27003KT 10SM CLR 23/19 A3008 RMK AO2 SLP183 T02280194 PNO $,M
JRB,2024-07-22 10:56,73.00,67.00,81.48,210.00,3.00,0.00,30.08,1018.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KJRB 221056Z AUTO 21003KT 10SM CLR 23/19 A3008 RMK AO2 SLP186 T02280194 PNO $,M
JRB,2024-07-22 11:56,74.00,68.00,81.55,0.00,0.00,0.00,30.09,1018.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KJRB 221156Z AUTO 00000KT 10SM CLR 23/20 A3009 RMK AO2 SLP188 6//// 7//// T02330200 10233 20228 53007 PNO $,M
JRB,2024-07-22 12:56,75.00,68.00,78.86,0.00,0.00,0.00,30.09,1018.80,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,41.00,300.00,2024-07-22 12:40,75.00,KJRB 221256Z AUTO 00000KT 8SM CLR 24/20 A3009 RMK AO2 PK WND 30041/1240 SLP188 T02390200 PNO $,M
JRB,2024-07-22 13:56,78.00,69.00,73.87,M,4.00,0.00,30.09,1018.80,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.00,KJRB 221356Z AUTO VRB04KT 8SM CLR 26/21 A3009 RMK AO2 SLP188 T02560206 PNO $,M
JRB,2024-07-22 14:56,78.00,69.00,73.87,270.00,4.00,0.00,30.10,1019.00,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.00,KJRB 221456Z AUTO 27004KT 8SM CLR 26/21 A3010 RMK AO2 SLP190 6//// T02560206 53001 PNO $,M
JRB,2024-07-22 15:56,81.00,70.00,69.28,200.00,5.00,0.00,30.10,1019.10,9.00,29.00,FEW,BKN,OVC,M,2500.00,3200.00,3900.00,M,M,M,M,M,29.00,270.00,2024-07-22 15:51,84.50,KJRB 221556Z AUTO 20005G29KT 9SM FEW025 BKN032 OVC039 27/21 A3010 RMK AO2 PK WND 27029/1551 SLP191 T02720211 PNO $,M
JRB,2024-07-22 16:56,84.00,70.00,62.86,200.00,7.00,0.00,30.08,1018.40,10.00,M,FEW,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,88.31,KJRB 221656Z AUTO 20007KT 180V250 10SM FEW026 29/21 A3008 RMK AO2 SLP184 T02890211 PNO $,M
JRB,2024-07-22 17:56,81.00,67.00,62.49,150.00,11.00,0.00,30.07,1018.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.43,KJRB 221756Z AUTO 15011KT 10SM CLR 27/19 A3007 RMK AO2 LTG DSNT NW SLP181 6//// T02720194 10289 20233 58009 PNO $,M
JRB,2024-07-22 18:56,80.00,67.00,64.57,160.00,9.00,0.00,30.06,1017.80,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.32,KJRB 221856Z AUTO 16009G16KT 10SM CLR 27/19 A3006 RMK AO2 SLP178 T02670194 PNO $,M
JRB,2024-07-22 19:56,80.00,69.00,69.17,170.00,11.00,0.00,30.06,1017.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.85,KJRB 221956Z AUTO 17011KT 10SM CLR 27/21 A3006 RMK AO2 SLP178 T02670206 PNO $,M
JRB,2024-07-22 20:37,80.60,69.80,69.71,180.00,9.00,0.00,30.05,M,10.00,M,BKN,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,83.90,KJRB 222037Z AUTO 18009KT 10SM BKN019 27/21 A3005 RMK AO2 PNO $,M
JRB,2024-07-22 20:56,80.00,70.00,71.58,170.00,9.00,0.00,30.05,1017.60,10.00,18.00,SCT,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,83.15,KJRB 222056Z AUTO 17009G18KT 10SM SCT019 27/21 A3005 RMK AO2 SLP176 6//// T02670211 57005 PNO $,M
JRB,2024-07-22 21:07,80.60,69.80,69.71,180.00,10.00,0.00,30.05,M,9.00,14.00,BKN,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,83.90,KJRB 222107Z AUTO 18010G14KT 140V210 9SM BKN019 27/21 A3005 RMK AO2 PNO $,M
JRB,2024-07-22 21:56,79.00,70.00,73.97,180.00,8.00,0.00,30.04,1016.90,10.00,35.00,BKN,M,M,M,1900.00,M,M,M,M,M,M,M,35.00,290.00,2024-07-22 21:54,79.00,KJRB 222156Z AUTO 18008G35KT 10SM BKN019 26/21 A3004 RMK AO2 PK WND 29035/2154 SLP169 T02610211 PNO $,M
JRB,2024-07-22 22:56,78.00,70.00,76.45,180.00,4.00,0.00,30.03,1016.70,10.00,M,BKN,BKN,M,M,1900.00,2500.00,M,M,M,M,M,M,32.00,280.00,2024-07-22 21:59,78.00,KJRB 222256Z AUTO 18004KT 10SM BKN019 BKN025 26/21 A3003 RMK AO2 PK WND 28032/2159 SLP167 T02560211 PNO $,M
JRB,2024-07-22 23:56,77.00,71.00,81.76,170.00,4.00,0.00,30.02,1016.50,10.00,M,BKN,BKN,OVC,M,1700.00,2300.00,12000.00,M,M,M,M,M,M,M,M,77.00,KJRB 222356Z AUTO 17004KT 10SM BKN017 BKN023 OVC120 25/22 A3002 RMK AO2 SLP165 6//// T02500217 10272 20250 56011 PNO $,M
JRB,2024-07-23 00:51,75.20,71.60,88.59,M,3.00,0.00,30.02,M,10.00,M,SCT,M,M,M,1500.00,M,M,M,-RA,M,M,M,M,M,M,75.20,KJRB 230051Z AUTO VRB03KT 10SM -RA SCT015 24/22 A3002 RMK AO2 RAB07 PNO $,M
JRB,2024-07-23 00:56,76.00,72.00,87.43,150.00,3.00,0.00,30.02,1016.40,10.00,M,FEW,M,M,M,1500.00,M,M,M,-RA,M,M,M,M,M,M,76.00,KJRB 230056Z AUTO 15003KT 10SM -RA FEW015 24/22 A3002 RMK AO2 RAB07 SLP164 T02440222 PNO $,M
JRB,2024-07-23 01:17,75.20,71.60,88.59,0.00,0.00,0.00,30.02,M,10.00,M,BKN,BKN,BKN,M,1500.00,2000.00,9500.00,M,-RA,M,M,M,M,M,M,75.20,KJRB 230117Z AUTO 00000KT 10SM -RA BKN015 BKN020 BKN095 24/22 A3002 RMK AO2 PNO $,M
JRB,2024-07-23 01:56,76.00,71.00,84.52,170.00,4.00,0.00,30.03,1016.60,10.00,M,BKN,BKN,OVC,M,1500.00,4100.00,8500.00,M,M,M,M,M,M,M,M,76.00,KJRB 230156Z AUTO 17004KT 10SM BKN015 BKN041 OVC085 24/22 A3003 RMK AO2 RAE20 SLP166 T02440217 PNO $,M
JRB,2024-07-23 02:16,75.20,71.60,88.59,150.00,4.00,0.00,30.02,M,10.00,M,FEW,SCT,OVC,M,1500.00,2200.00,6500.00,M,M,M,M,M,M,M,M,75.20,KJRB 230216Z AUTO 15004KT 10SM FEW015 SCT022 OVC065 24/22 A3002 RMK AO2 PNO $,M
JRB,2024-07-23 02:56,76.00,71.00,84.52,90.00,3.00,0.00,30.01,1016.00,10.00,M,SCT,BKN,OVC,M,1300.00,2100.00,9000.00,M,M,M,M,M,M,M,M,76.00,KJRB 230256Z AUTO 09003KT 10SM SCT013 BKN021 OVC090 24/22 A3001 RMK AO2 SLP160 6//// T02440217 58003 PNO $,M
JRB,2024-07-23 03:26,75.20,71.60,88.59,160.00,5.00,0.00,30.00,M,10.00,M,FEW,SCT,OVC,M,1200.00,4800.00,6500.00,M,M,M,M,M,M,M,M,75.20,KJRB 230326Z AUTO 16005KT 10SM FEW012 SCT048 OVC065 24/22 A3000 RMK AO2 PNO $,M
JRB,2024-07-23 03:56,75.00,71.00,87.38,140.00,3.00,0.00,29.99,1015.30,10.00,M,FEW,SCT,OVC,M,1200.00,1600.00,6000.00,M,M,M,M,M,M,M,M,75.00,KJRB 230356Z AUTO 14003KT 10SM FEW012 SCT016 OVC060 24/22 A2999 RMK AO2 SLP153 T02390217 402890228 PNO $,M
JRB,2024-07-23 04:16,75.20,69.80,83.32,130.00,4.00,0.00,29.99,M,10.00,M,FEW,BKN,OVC,M,1200.00,1900.00,5500.00,M,M,M,M,M,M,M,M,75.20,KJRB 230416Z AUTO 13004KT 10SM FEW012 BKN019 OVC055 24/21 A2999 RMK AO2 PNO $,M
JRB,2024-07-23 04:56,74.00,69.00,84.40,50.00,7.00,0.00,29.98,1015.10,10.00,M,SCT,BKN,OVC,M,1700.00,2300.00,3600.00,M,M,M,M,M,M,M,M,74.00,KJRB 230456Z AUTO 05007KT 10SM SCT017 BKN023 OVC036 23/21 A2998 RMK AO2 SLP151 T02330206 PNO $,M
JRB,2024-07-23 05:11,73.40,69.80,88.51,40.00,7.00,0.00,29.98,M,10.00,M,BKN,OVC,M,M,1400.00,2100.00,M,M,M,M,M,M,M,M,M,73.40,KJRB 230511Z AUTO 04007KT 10SM BKN014 OVC021 23/21 A2998 RMK AO2 PNO $,M
JRB,2024-07-23 05:56,73.00,68.00,84.34,40.00,6.00,0.00,29.98,1015.00,10.00,M,SCT,BKN,OVC,M,1800.00,2900.00,3500.00,M,M,M,M,M,M,M,M,73.00,KJRB 230556Z AUTO 04006KT 10SM SCT018 BKN029 OVC035 23/20 A2998 RMK AO2 SLP150 6//// T02280200 10250 20228 56010 PNO $,M
JRB,2024-07-23 06:19,73.40,69.80,88.51,40.00,6.00,0.00,29.98,M,10.00,M,SCT,BKN,OVC,M,2600.00,4000.00,5000.00,M,M,M,M,M,M,M,M,73.40,KJRB 230619Z AUTO 04006KT 10SM SCT026 BKN040 OVC050 23/21 A2998 RMK AO2 PNO $,M
JRB,2024-07-23 06:45,73.40,69.80,88.51,100.00,5.00,0.00,29.98,M,5.00,M,SCT,BKN,OVC,M,1200.00,1900.00,5000.00,M,-RA BR,M,M,M,M,M,M,73.40,KJRB 230645Z AUTO 10005KT 5SM -RA BR SCT012 BKN019 OVC050 23/21 A2998 RMK AO2 RAB40 PNO $,M
JRB,2024-07-23 06:49,73.40,69.80,88.51,80.00,3.00,0.00,29.99,M,5.00,M,FEW,BKN,OVC,M,800.00,1200.00,5000.00,M,-RA BR,M,M,M,M,M,M,73.40,KJRB 230649Z AUTO 08003KT 5SM -RA BR FEW008 BKN012 OVC050 23/21 A2999 RMK AO2 RAB40 PNO $,M
JRB,2024-07-23 06:56,73.00,69.00,87.29,40.00,4.00,0.00,29.99,1015.30,7.00,M,BKN,BKN,OVC,M,1000.00,1800.00,3300.00,M,-RA,M,M,M,M,M,M,73.00,KJRB 230656Z AUTO 04004KT 7SM -RA BKN010 BKN018 OVC033 23/21 A2999 RMK AO2 RAB40 CIG 008V014 SLP153 T02280206 PNO $,M
JRB,2024-07-23 07:56,72.00,69.00,90.28,60.00,6.00,0.00,29.96,1014.40,10.00,M,OVC,M,M,M,900.00,M,M,M,-RA,M,M,M,M,M,M,72.00,KJRB 230756Z AUTO 06006KT 10SM -RA OVC009 22/21 A2996 RMK AO2 CIG 008V015 SLP144 T02220206 PNO $,M
JRB,2024-07-23 08:05,71.60,69.80,94.06,50.00,9.00,0.00,29.94,M,10.00,M,OVC,M,M,M,1100.00,M,M,M,-RA,M,M,M,M,M,M,71.60,KJRB 230805Z AUTO 05009KT 10SM -RA OVC011 22/21 A2994 RMK AO2 PNO $,M
JRB,2024-07-23 08:22,71.60,69.80,94.06,70.00,5.00,0.00,29.96,M,10.00,M,BKN,OVC,M,M,1500.00,2300.00,M,M,M,M,M,M,M,M,M,71.60,KJRB 230822Z AUTO 07005KT 10SM BKN015 OVC023 22/21 A2996 RMK AO2 RAE09 PNO $,M
JRB,2024-07-23 08:32,71.60,69.80,94.06,70.00,6.00,0.00,29.96,M,10.00,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,71.60,KJRB 230832Z AUTO 07006KT 10SM OVC013 22/21 A2996 RMK AO2 RAE09 PNO $,M
JRB,2024-07-23 08:56,72.00,69.00,90.28,50.00,6.00,0.00,29.96,1014.40,10.00,M,BKN,OVC,M,M,1300.00,2000.00,M,M,M,M,M,M,M,M,M,72.00,KJRB 230856Z AUTO 05006KT 10SM BKN013 OVC020 22/21 A2996 RMK AO2 RAE09 SLP144 6//// T02220206 58005 PNO $,M
JRB,2024-07-23 09:04,71.60,69.80,94.06,60.00,6.00,0.00,29.97,M,10.00,M,BKN,OVC,M,M,1500.00,2000.00,M,M,M,M,M,M,M,M,M,71.60,KJRB 230904Z AUTO 06006KT 10SM BKN015 OVC020 22/21 A2997 RMK AO2 PNO $,M
JRB,2024-07-23 09:28,71.60,69.80,94.06,60.00,8.00,0.00,29.97,M,10.00,M,FEW,SCT,OVC,M,900.00,1700.00,8000.00,M,M,M,M,M,M,M,M,71.60,KJRB 230928Z AUTO 06008KT 10SM FEW009 SCT017 OVC080 22/21 A2997 RMK AO2 PNO $,M
JRB,2024-07-23 09:35,71.60,69.80,94.06,70.00,7.00,0.00,29.97,M,10.00,M,SCT,BKN,OVC,M,900.00,1900.00,8000.00,M,M,M,M,M,M,M,M,71.60,KJRB 230935Z AUTO 07007KT 10SM SCT009 BKN019 OVC080 22/21 A2997 RMK AO2 PNO $,M
JRB,2024-07-23 09:42,71.60,69.80,94.06,50.00,7.00,0.00,29.97,M,10.00,M,BKN,OVC,M,M,900.00,8000.00,M,M,M,M,M,M,M,M,M,71.60,KJRB 230942Z AUTO 05007KT 10SM BKN009 OVC080 22/21 A2997 RMK AO2 PNO $,M
JRB,2024-07-23 09:56,72.00,69.00,90.28,60.00,7.00,0.00,29.97,1014.70,9.00,M,OVC,M,M,M,900.00,M,M,M,-RA,M,M,M,M,M,M,72.00,KJRB 230956Z AUTO 06007KT 9SM -RA OVC009 22/21 A2997 RMK AO2 RAB51 SLP147 T02220206 PNO $,M
JRB,2024-07-23 10:56,72.00,69.00,90.28,70.00,4.00,0.00,29.99,1015.40,8.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,72.00,KJRB 231056Z AUTO 07004KT 8SM OVC009 22/21 A2999 RMK AO2 RAE04B28E40 SLP154 T02220206 PNO $,M
JRB,2024-07-23 11:56,72.00,70.00,93.43,50.00,5.00,0.00,30.00,1015.60,7.00,M,BKN,OVC,M,M,900.00,2500.00,M,M,M,M,M,M,M,M,M,72.00,KJRB 231156Z AUTO 05005KT 7SM BKN009 OVC025 22/21 A3000 RMK AO2 CIG 007V011 SLP156 6//// 7//// T02220211 10228 20217 51012 PNO $,M
JRB,2024-07-23 12:40,73.40,69.80,88.51,80.00,3.00,0.00,30.01,M,2.00,M,SCT,OVC,M,M,900.00,1600.00,M,M,-RA BR,M,M,M,M,M,M,73.40,KJRB 231240Z AUTO 08003KT 2SM -RA BR SCT009 OVC016 23/21 A3001 RMK AO2 RAB34 PNO $,M
JRB,2024-07-23 12:43,73.40,69.80,88.51,90.00,3.00,0.00,30.01,M,1.75,M,BKN,OVC,M,M,900.00,1600.00,M,M,-RA BR,M,M,M,M,M,M,73.40,KJRB 231243Z AUTO 09003KT 1 3/4SM -RA BR BKN009 OVC016 23/21 A3001 RMK AO2 RAB34 PNO $,M
JRB,2024-07-23 12:52,73.40,69.80,88.51,70.00,3.00,0.00,30.01,M,3.00,M,BKN,OVC,M,M,900.00,1600.00,M,M,-RA BR,M,M,M,M,M,M,73.40,KJRB 231252Z AUTO 07003KT 3SM -RA BR BKN009 OVC016 23/21 A3001 RMK AO2 RAB34 CIG 008V012 PNO $,M
JRB,2024-07-23 12:56,73.00,70.00,90.32,0.00,0.00,0.00,30.01,1016.20,3.00,M,BKN,OVC,M,M,900.00,1600.00,M,M,-RA BR,M,M,M,M,M,M,73.00,KJRB 231256Z AUTO 00000KT 3SM -RA BR BKN009 OVC016 23/21 A3001 RMK AO2 RAB34 CIG 008V012 SLP162 T02280211 PNO $,M
JRB,2024-07-23 13:16,73.40,69.80,88.51,60.00,4.00,0.00,30.02,M,8.00,M,SCT,BKN,OVC,M,1100.00,1600.00,2400.00,M,-RA,M,M,M,M,M,M,73.40,KJRB 231316Z AUTO 06004KT 8SM -RA SCT011 BKN016 OVC024 23/21 A3002 RMK AO2 PNO $,M
JRB,2024-07-23 13:56,73.00,71.00,93.45,50.00,4.00,0.00,30.02,1016.50,10.00,M,BKN,BKN,OVC,M,1200.00,1900.00,2600.00,M,M,M,M,M,M,M,M,73.00,KJRB 231356Z AUTO 05004KT 10SM BKN012 BKN019 OVC026 23/22 A3002 RMK AO2 RAE30 SLP165 T02280217 PNO $,M
JRB,2024-07-23 14:03,73.40,71.60,94.10,50.00,4.00,0.00,30.02,M,9.00,M,SCT,BKN,OVC,M,1400.00,1900.00,2600.00,M,M,M,M,M,M,M,M,73.40,KJRB 231403Z AUTO 05004KT 9SM SCT014 BKN019 OVC026 23/22 A3002 RMK AO2 PNO $,M
JRB,2024-07-23 14:10,73.40,69.80,88.51,40.00,3.00,0.00,30.02,M,10.00,M,BKN,OVC,M,M,1400.00,2800.00,M,M,M,M,M,M,M,M,M,73.40,KJRB 231410Z AUTO 04003KT 10SM BKN014 OVC028 23/21 A3002 RMK AO2 PNO $,M
JRB,2024-07-23 14:37,73.40,71.60,94.10,40.00,3.00,0.00,30.02,M,10.00,M,SCT,BKN,OVC,M,1400.00,2500.00,3000.00,M,M,M,M,M,M,M,M,73.40,KJRB 231437Z AUTO 04003KT 10SM SCT014 BKN025 OVC030 23/22 A3002 RMK AO2 PNO $,M
JRB,2024-07-23 14:56,76.00,73.00,90.44,60.00,4.00,0.00,30.02,1016.50,10.00,M,SCT,BKN,M,M,2500.00,4200.00,M,M,M,M,M,M,M,M,M,76.00,KJRB 231456Z AUTO 06004KT 10SM SCT025 BKN042 24/23 A3002 RMK AO2 SLP165 6//// T02440228 51004 PNO $,M
JRB,2024-07-23 15:11,75.20,71.60,88.59,M,3.00,0.00,30.03,M,10.00,M,FEW,BKN,BKN,M,1400.00,2700.00,3800.00,M,M,M,M,M,M,M,M,75.20,KJRB 231511Z AUTO VRB03KT 10SM FEW014 BKN027 BKN038 24/22 A3003 RMK AO2 PNO $,M
JRB,2024-07-23 15:34,75.20,69.80,83.32,M,4.00,0.00,30.03,M,9.00,M,SCT,OVC,M,M,2700.00,3300.00,M,M,M,M,M,M,M,M,M,75.20,KJRB 231534Z AUTO VRB04KT 9SM SCT027 OVC033 24/21 A3003 RMK AO2 PNO $,M
JRB,2024-07-23 15:56,76.00,70.00,81.69,250.00,4.00,0.00,30.03,1016.90,10.00,M,BKN,OVC,M,M,3300.00,4700.00,M,M,M,M,M,M,M,M,M,76.00,KJRB 231556Z AUTO 25004KT 10SM BKN033 OVC047 24/21 A3003 RMK AO2 SLP169 T02440211 PNO $,M
